stop_name,stop_lat,stop_lng
"Tišice,záv.Kafilerie",50.286271,14.540675
Tolstého,50.072609,14.459774
Topolová,50.054076,14.507508
Toulcův dvůr,50.047801,14.519342
Toužimská,50.136278,14.52271
Továrny Hostivař,50.056275,14.542773
Točná,49.972676,14.431774
Trnová,49.915202,14.357644
"Trnová,rozcestí",49.92121,14.336298
"Trnová,škola",49.916932,14.34855
Trojská,50.116706,14.432683
Truhlářská,50.089459,14.428682
Trutnovská,50.146242,14.505725
"Tuchoměřice,Kněžívka",50.13043,14.275522
"Tuchoměřice,Obecní úřad",50.132757,14.279234
"Tuchoměřice,Pastvišťata",50.133,14.290754
"Tuchoměřice,Statenická",50.132543,14.283943
"Tuchoměřice,U Hřiště",50.134264,14.28393
"Tuchoměřice,U dvora",50.127171,14.273076
"Tuchoměřice,komerční zóna",50.134845,14.256172
"Tuchoměřice,rozc.",50.124256,14.26957
"Tuchoměřice,zámek",50.1357,14.279916
"Tuchoměřice,Špejchar",50.13627,14.273691
"Tuchoměřice,Štěrbův mlýn",50.135438,14.301817
Tuchoraz,50.048136,14.850666
"Tuchoraz,U sadů",50.050906,14.855461
Tuhaň,50.29505,14.516193
"Tuhaň,Červená Píska",50.295081,14.534954
"Tuhaň,Červená Píska,I",50.294788,14.533452
Tuháňská,50.158343,14.542675
Tuklaty,50.085421,14.76773
"Tuklaty,Tlustovousy",50.090758,14.759011
Tupolevova,50.134506,14.50589
Tursko,50.190726,14.321161
Tusarova,50.100778,14.450016
Tylova čtvrť,50.008126,14.415524
Tyršova čtvrť,50.014093,14.4107
Tálínská,50.100905,14.546066
"Týnec n.Sáz.,aut.st.",49.834405,14.592249
"Týnec n.Sáz.,hrad Zbořený Kostelec",49.853345,14.589461
"Týnec n.Sáz.,Čakovice",49.86991,14.593159
"Týnec n.Sáz.,Čisté potoky",49.860395,14.584894
Těšnov,50.091698,14.43656
Třebenická,50.129368,14.481225
Třebešovská,50.115534,14.62607
Třebešín,50.084164,14.481854
Třebonice,50.045126,14.280542
Třeboradice,50.162962,14.524822
Třebotov,49.973155,14.289474
"Třebotov,Kala",49.96373,14.280334
"Třebotov,Solopisky",49.96027,14.296749
"Třebotov,Solopisky,ZD",49.961675,14.293089
"Třebotov,pomník",49.975655,14.304844
"Třebotov,sanatorium",49.97468,14.297049
"Třebotov,škola",49.973679,14.291973
Třebovle,50.025437,14.955666
"Třebovle,Borek",50.031676,14.9457
"Třebovle,Království,rozc.",50.014584,14.968402
Třinecká,50.13424,14.509818
U Belárie,50.016856,14.403556
U Bílého mlýnku,50.155309,14.528012
U Dobešky,50.040195,14.419163
U Drahaně,50.135402,14.415999
U Dálnice,50.020492,14.507399
U Elektry,50.103469,14.518998
U Hangáru,50.108373,14.277175
U Háje,50.042215,14.420488
U Jankovky,49.988208,14.367934
U Kapličky,49.962117,14.360874
U Kaštanu,50.083652,14.363111
U Kestřánků,49.986935,14.356814
U Kundratky,50.117819,14.487755
U Kunratického lesa,50.02293,14.488952
U Kříže,50.112513,14.475802
U Křížku,50.01598,14.356709
U Labutě,50.035805,14.456117
U Ladronky,50.079868,14.362094
U Lesíka,50.064709,14.358574
U Libušské sokolovny,50.004801,14.46435
U Libušského potoka,50.005831,14.423766
U Lomů,49.997248,14.33837
U Lípy,50.052379,14.494503
U Matěje,50.112234,14.380024
U Mezníku,50.051105,14.623072
U Měchurky,50.0647,14.378232
U Nemocnice,50.073522,14.42093
U Palaty,50.077192,14.388018
U Památníku,50.086789,14.445904
U Počernického rybníka,50.084865,14.59374
U Prioru,50.086938,14.319096
U Průhonu,50.104922,14.450025
U Průseku,50.059115,14.516962
U Radiály,50.075632,14.553624
U Rozcestí,50.016634,14.634933
U Spojů,50.145668,14.475274
U Staré pošty,50.036035,14.411772
U Staré školy,50.090177,14.421086
U Studánky,49.996774,14.48513
U Střediska,50.058662,14.557747
U Tabulky,50.117862,14.602459
U Továren,50.056396,14.539978
U Tří svatých,50.01155,14.477418
U Vodojemu,50.122548,14.527328
U Vody,50.110636,14.44801
U Vojenské nemocnice,50.090184,14.363918
U Václava,50.114648,14.310592
U Včely,49.96883,14.388238
U Waltrovky,50.058874,14.372627
U Zvoničky,50.010126,14.460663
U Zvonu,50.071587,14.387319
U Školy,50.043842,14.421674
"Uhlířské Janovice,nám.",49.880661,15.064276
Uhříněves,50.029803,14.604474
Uhříněveský hřbitov,50.027942,14.615692
Ukrajinská,50.064998,14.452526
"Unhošť,nám.",50.085575,14.134413
Urbanova,50.062467,14.383908
Urxova,50.095119,14.456313
V Chotejně,50.058114,14.533428
V Korytech,50.054448,14.48875
V Ladech,50.013256,14.513738
V Lískách,50.019784,14.463799
V Mokřinách,50.020292,14.408166
V Nových domcích,50.056507,14.533916
V Násypu,50.044671,14.402628
V Podbabě,50.12176,14.394158
V Přístavu,50.108486,14.453745
V Remízku,50.026148,14.368579
V Rybníčkách,50.070596,14.507248
V Sedlci,50.128202,14.39478
V Sudech,49.992242,14.345993
V Uličce,50.041442,14.395777
V Zápolí,50.046684,14.468172
V Zátiší,50.022592,14.432699
Vackov,50.086856,14.487544
Vackova,50.044801,14.315291
Vajgarská,50.101968,14.554558
Valtická,50.066129,14.26624
Ve Studeném,50.031594,14.422788
Ve Vilkách,50.015464,14.54002
Ve Výrech,50.035092,14.306013
Ve Žlíbku,50.110774,14.624504
Velenka,50.139287,14.896545
Veletržní palác,50.101972,14.432945
Veleň,50.172843,14.552816
"Veleň,Mírovice",50.168385,14.543291
"Veleň,U Pomníku",50.174066,14.555965
Veliká Ves,50.241865,14.454965
Velká Chuchle,50.01215,14.380733
Velká Lečice,49.81631,14.324369
Velká Ohrada,50.035474,14.335967
Velké Popovice,49.921476,14.644285
"Velké Popovice,Brtnice",49.91329,14.635604
"Velké Popovice,Lojovice",49.897468,14.649306
"Velké Popovice,Todice",49.92202,14.64898
"Velké Popovice,pivovar",49.92178,14.634329
"Velké Popovice,pošta",49.92219,14.639776
"Velké Popovice,rozc.Krámský",49.909671,14.643569
"Velké Popovice,Řepčice",49.902781,14.621897
"Velké Popovice,škola",49.922641,14.63948
Velké Přílepy,50.160456,14.310834
"Velké Přílepy,Pražská",50.15635,14.31633
"Velké Přílepy,Roztocká",50.157424,14.320773
Velký Borek,50.345019,14.515719
"Velký Borek,Skuhrov",50.340349,14.511769
Veltrusy,50.271954,14.324354
"Veltrusy,STS",50.266954,14.333972
Venušina,50.026288,14.608626
Veronské náměstí,50.040189,14.558065
Veslařský ostrov,50.051357,14.414657
"Vestec,BIOCEV",49.98342,14.488082
"Vestec,Obchodní centrum",49.983036,14.495804
"Vestec,Obecní úřad",49.979921,14.500644
"Vestec,Safina",49.985652,14.494016
"Vestec,U Klimešů",49.98084,14.507572
"Vestec,U vodárny",49.986275,14.51574
"Vestec,Šátalka",49.978278,14.499257
Vidoule,50.055825,14.365208
Vinice,50.076676,14.490483
Vinohradská tržnice,50.077061,14.442069
Vinohradská vodárna,50.075398,14.449724
Vinohradské hřbitovy,50.077675,14.480709
Vinopalnická,50.11995,14.470382
Vinoř,50.151922,14.591002
Vinořská,50.139972,14.575799
Vinořský hřbitov,50.14484,14.579631
Vitice,50.029286,14.911156
"Vitice,Chotýš",50.018951,14.903646
"Vitice,Dobré Pole",50.000351,14.92545
"Vitice,Hřiby",50.033886,14.918184
"Vitice,Lipany,mohyla",50.033332,14.939982
"Vitice,Močedník",50.018676,14.910391
"Vitice,u školy",50.031036,14.915826
Višňová,50.031226,14.447766
Vlastibořská,50.120299,14.598815
Vlastina,50.09115,14.316224
Vlašimská,50.074392,14.465041
Vlkančice,49.901947,14.898134
"Vlkančice,Komorce",49.92225,14.898081
"Vlkančice,Pyskočely",49.881528,14.86111
"Vlkančice,Pyskočely,Na Bábě",49.884346,14.87475
"Vlkančice,Pyskočely,Plužiny",49.879293,14.872471
"Vlkančice,Stará Hůra",49.893531,14.888467
"Vlkančice,U Králů",49.897458,14.896216
"Vlkančice,U zbořeného mlýna",49.910335,14.902972
Vlnitá,50.035089,14.421127
Vltavská,50.0993,14.438545
Vodičkova,50.079894,14.42317
Vodochody,50.20612,14.398735
"Vodochody,Hoštice",50.202074,14.406357
"Vodochody,Rozc.Hoštice",50.202825,14.400748
"Vodochody,U Školy",50.20759,14.396789
Vojenská nemocnice,50.091724,14.360058
Vojická,50.113876,14.603916
Vojkovice,50.296868,14.377774
"Vojkovice,Bukol",50.314395,14.392736
"Vojkovice,Bukol,Přívoz",50.317418,14.398318
"Vojkovice,Dědibaby",50.310577,14.361911
"Vojkovice,Křivousy",50.307222,14.371008
Volha,50.02151,14.493452
Vonoklasy,49.9505,14.276769
"Vonoklasy,chaty",49.95447,14.285584
"Vonoklasy,samoobsluha",49.947328,14.275736
Vosmíkových,50.114327,14.473094
Voznice,49.816686,14.216893
"Voznice,Chouzavá",49.835962,14.224291
"Voznice,polesí",49.812262,14.212409
Vozovna Hloubětín,50.107091,14.528579
Vozovna Kobylisy,50.132887,14.45387
Vozovna Motol,50.06786,14.340921
Vozovna Pankrác,50.056966,14.437857
Vozovna Strašnice,50.076625,14.488541
Vozovna Střešovice,50.093899,14.389259
Vozovna Vokovice,50.093044,14.330968
Vozovna Žižkov,50.091587,14.474987
"Vrané n.Vlt.,Lesní",49.92246,14.396298
"Vrané n.Vlt.,Modřínová",49.93171,14.385819
"Vrané n.Vlt.,zdrav.stř.",49.935047,14.380282
"Vrané n.Vlt.,škola",49.936623,14.37821
"Vrané n.Vlt.,žel.st.",49.938774,14.381112
Vraňany,50.317124,14.361899
"Vraňany,Mlčechvosty",50.318649,14.339899
"Vraňany,U Nadjezdu",50.338182,14.377874
"Vraňany,Škola",50.319124,14.363358
"Vraňany,Žel.st.",50.335016,14.372132
Vrbova,50.031841,14.426924
Vrátkov,50.049531,14.838591
"Vráž,U jelena",49.985511,14.131707
"Vráž,rozc.k žel.st.",49.982988,14.125652
Vrážská,49.989965,14.370006
Vršovické náměstí,50.069095,14.454548
Vršovický hřbitov,50.063256,14.466709
Vychovatelna,50.118523,14.464303
Vykáň,50.119758,14.816962
Vypich,50.079916,14.345604
Vyskočilova,50.048446,14.45859
Vysokovská,50.108993,14.602833
Vysoký Újezd,49.902814,14.34159
"Vysoký Újezd,Kozolupy",49.974665,14.192743
"Vysoký Újezd,Kuchař,I",49.981992,14.23614
"Vysoký Újezd,Kuchař,II",49.982002,14.23584
"Vysoký Újezd,sokolovna",49.995118,14.205716
Vysočanská,50.110681,14.502005
Vyšehořovice,50.11843,14.77311
"Vyšehořovice,Kozovazy",50.125126,14.778734
"Vyšehořovice,Vyšehořovičky",50.119217,14.78626
Vyšehrad,50.061558,14.430532
Vyžlovka,49.987106,14.788461
"Vyžlovka,hotel Praha",49.984071,14.7892
VÚ Běchovice,50.089202,14.612378
Václavka,50.06521,14.393319
Václavské náměstí,50.081815,14.425498
Vítězné náměstí,50.099758,14.395528
Výhledské náměstí,50.135038,14.373275
Výhledy,50.137191,14.368687
Výstaviště Holešovice,50.104425,14.431541
Výstaviště Letňany,50.12889,14.511989
Výtoň,50.067766,14.414893
Výžerky,49.945167,14.88325
"Výžerky,rozc.",49.930774,14.891236
Větrník,50.089575,14.350354
Větrov,50.073449,14.424395
Větrušice,50.191516,14.384316
"Všenory,U Kácovských",49.927395,14.303219
"Všenory,U Křížků",49.92217,14.305424
"Všenory,sportovní areál",49.929495,14.300219
Všestarská,50.100386,14.662666
Všestary,49.958726,14.685354
"Všestary,Menčice",49.95404,14.700163
"Všestary,Strančická",49.954892,14.683425
"Všestary,Vávrov",49.945626,14.692179
Všestudy,50.289689,14.341535
"Všestudy,Dušníky n.Vlt.",50.309817,14.337717
"Všestudy,U Sušárny",50.301004,14.339802
Všetaty,50.282739,14.589884
"Všetaty,Přívory",50.287247,14.576544
"Všetaty,Přívory,Průhon",50.286956,14.567853
"Všetaty,odb.k Přívorům",50.283574,14.585238
"Všetaty,žel.st.",50.282959,14.585669
Wagnerova,50.036074,14.527318
Wattova,50.037451,14.561983
Weberova,50.073501,14.355874
Winklerova,50.065298,14.596435
Xaverov,50.101255,14.62536
Xaverovský háj,50.101168,14.619525
Za Chalupami,50.005267,14.356124
Za Farou,50.020053,14.350725
Za Horou,50.092132,14.535084
Za Kapličkou,50.12793,14.572622
Za Mototechnou,50.058962,14.328105
Za Nadjezdem,50.056876,14.548597
Za Novákovou zahradou,50.123828,14.577425
Za Pavilonem,50.060938,14.588411
Za Skalkou,50.045616,14.41936
Za Slánskou silnicí,50.071034,14.306452
Za Tratí,50.167108,14.519105
Za Čimickým hájem,50.135442,14.447541
Zadní Jiviny,50.07704,14.298637
Zadní Kopanina,50.006627,14.312902
"Zahořany,zvláštní škola",49.8506,14.287144
Zahradnictví,50.003068,14.384057
Zahradní Město,50.06058,14.505801
Zahradníčkova,50.069509,14.336513
Zahrádky,50.027267,14.31245
Zamašská,50.14043,14.546902
Zamenhofova,50.077408,14.538162
Zatáčka,50.025259,14.42515
Zborov - Strašnické divadlo,50.077296,14.500694
Zborovská,50.072415,14.407647
Zbožíčko,50.226635,14.937868
Zbraslavské náměstí,49.976137,14.39372
"Zbuzany,Obecní úřad",50.023221,14.28634
"Zbuzany,nádraží",50.025792,14.281941
Zbyslavská,50.074171,14.671417
Zderazská,49.980642,14.348227
Zdiby,50.166567,14.452121
"Zdiby,Přemyšlení",50.168436,14.431077
"Zdiby,Přemyšlení,V Remízkách",50.17225,14.425304
"Zdiby,U Celnice",50.161376,14.452516
"Zdiby,U Parku",50.166412,14.452802
"Zdiby,Veltěž",50.167705,14.440227
"Zdiby,Veltěž,Pošta",50.167702,14.446063
"Zdiby,Výzkumný ústav",50.171334,14.451914
Zdiměřická,50.022243,14.517591
Zeleneč,50.133268,14.660662
"Zeleneč,Bezručova",50.132222,14.66035
"Zeleneč,Mstětice",50.142004,14.692819
"Zeleneč,Obora",50.137338,14.659821
"Zeleneč,U Hřiště",50.130062,14.656463
"Zeleneč,Žel.zast.",50.130686,14.664103
Zelená,50.10728,14.394835
Zelená liška,50.048606,14.4433
Zelené domky,50.016,14.469438
Zelený pruh,50.039272,14.427512
Zemanka,50.039176,14.423182
Zemědělská univerzita,50.133225,14.377388
Zentiva,50.06159,14.546315
Zhořelecká,50.130992,14.417466
"Zlatníky-Hodkovice,Břežanská",49.970211,14.483219
"Zlatníky-Hodkovice,Slunečná",49.966621,14.482204
"Zlatníky-Hodkovice,U hasičárny",49.957146,14.480424
"Zlatníky-Hodkovice,náves",49.960531,14.480759
"Zlatníky-Hodkovice,u prodejny",49.962461,14.481099
Zlatá,50.040424,14.710411
Zličín,50.05419,14.29075
Zlonín,50.217321,14.508198
"Zlonín,Rozc.",50.210694,14.499246
Zlončice,50.229076,14.359209
Zlosyň,50.27811,14.366559
Zlíchov,50.046074,14.407694
Zmrzlík,50.011776,14.312866
Zoologická zahrada,50.11663,14.411606
Zvole,49.933285,14.418569
"Zvole,Jílovská",49.93059,14.423819
"Zvole,Nová Zvole",49.92401,14.421239
"Zvole,Černíky",49.92081,14.419649
"Zvole,škola",49.934492,14.418384
Zvonařka,50.071304,14.434403
Zvánovice,49.932121,14.777909
"Zvánovice,Kádov",49.937105,14.780474
Záběhlice,50.055978,14.479561
Záběhlická škola,50.053034,14.503178
Záhorského,50.030365,14.370881
Zálesí,50.028138,14.451392
Zálezlice,50.307662,14.437804
"Zálezlice,Kozárovice",50.311187,14.42495
Zámky,50.13677,14.395044
Zápy,50.164456,14.678319
"Zápy,Ostrov lázně",50.161458,14.67262
"Zápy,PREFA",50.174738,14.696905
"Zápy,Stavby mostů",50.176982,14.691594
"Zápy,Tesco Brandýs n.L.",50.176641,14.67024
"Zápy,U Pomníku",50.165841,14.680992
Záryby,50.220638,14.625875
"Záryby,Martinov",50.212818,14.634607
"Zásmuky,Doubravčany",49.961151,15.005991
"Zásmuky,Dupanda",49.958714,15.028679
"Zásmuky,nám.",49.954199,15.030244
"Zásmuky,rozc.Vršice",49.960126,15.018502
"Zásmuky,u sokolovny",49.952146,15.036974
Zátišská,50.016718,14.410924
Závist,49.976309,14.402163
Závodiště Chuchle,50.007455,14.389096
Úholičky,50.161311,14.33471
"Úholičky,Na Habří",50.158196,14.335155
"Úholičky,V kopci",50.159246,14.333826
Úhonice,50.044922,14.185074
"Úhonice,škola",50.041946,14.186453
Újezd,50.081155,14.404758
Újezd  LD,50.082631,14.403464
Újezd nad Lesy,50.076117,14.658443
Újezdec,50.281578,14.41997
Únětice,50.151818,14.354933
"Únětice,Na parcelách",50.148651,14.355433
"Únětice,Obecní úřad",50.150351,14.354824
Ústav mateřství,50.02451,14.460042
Ústavy Akademie věd,50.017976,14.466883
Ústřední,50.069658,14.543447
Ústřední dílny DP,50.074509,14.532299
"Úvaly,Elektromechanika",50.079503,14.712522
"Úvaly,Na Slovanech",50.068511,14.73379
"Úvaly,Radlická čtvrť",50.065671,14.716435
"Úvaly,Rozc.Horoušánky",50.093336,14.717644
"Úvaly,V Setých",50.085751,14.718358
"Úvaly,Žel.st.",50.074426,14.722728
Úžice,50.255926,14.380564
"Úžice,Benátky",49.901959,14.932242
"Úžice,Chrastná,rozc.0.5",49.886952,14.965906
"Úžice,Kopeč",50.251062,14.42228
"Úžice,Netřeba",50.262066,14.424436
"Úžice,Smrk,rozc.0.8",49.881324,14.982614
"Úžice,rozc.Mělník",49.904684,14.925962
"Úžice,Čekánov,rozc.0.5",49.889417,14.956101
"Úžice,Červená Lhota",50.263179,14.390996
ČSAD Smíchov,50.054546,14.409029
Čakovice,50.15181,14.529969
Čakovická,50.119076,14.518725
Čakovický zámek,50.151684,14.521516
Čakovičky,50.231659,14.530292
Čechova čtvrť,50.002282,14.411027
Čechova škola,50.117183,14.423424
Čechovo náměstí,50.068034,14.458914
Čechův most,50.094069,14.417308
"Čelákovice,Kovohutě",50.167293,14.762275
"Čelákovice,Nám.",50.162879,14.749979
"Čelákovice,Rozc.Sedlčánky",50.162611,14.78672
"Čelákovice,Rumunská",50.160615,14.744114
"Čelákovice,Sedlčánky",50.167965,14.787217
"Čelákovice,TOS",50.163708,14.742752
"Čelákovice,Toušeňská",50.156072,14.744183
"Čelákovice,U Hájku",50.164368,14.766776
"Čelákovice,V Prokopě",50.160166,14.735278
"Čelákovice,Záluží",50.144195,14.745509
"Čelákovice,Záluží,Cihelna",50.150156,14.748487
"Čelákovice,Žel.st.",50.157964,14.753533
Černická,50.08015,14.505983
Černokostelecká,50.07791,14.510229
Černolice,49.909278,14.299011
"Černolice,Nový Dvůr",49.91289,14.307739
Černouček,50.360779,14.307011
Černošice,49.956372,14.311681
"Černošice,Dr.Janského",49.950867,14.328832
"Černošice,II škola",49.946908,14.326587
"Černošice,Javorová",49.944658,14.312533
"Černošice,Kladenská",49.953423,14.319166
"Černošice,Komenského",49.96102,14.323339
"Černošice,Masopustní náměstí",49.941556,14.329364
"Černošice,Mokropsy žel.zast.",49.946517,14.330116
"Černošice,Slunečná",49.942675,14.317634
"Černošice,U Kamenného mostu",49.940567,14.326333
"Černošice,U Vodárny",49.967028,14.330012
"Černošice,Vráž U transformátoru",49.94733,14.308019
"Černošice,Vráž samoobsluha",49.94975,14.314194
"Černošice,žel.zast.",49.959118,14.322464
Černé Voděrady,49.940291,14.807089
"Černé Voděrady,Chaloupky",49.944976,14.810014
"Černé Voděrady,ObÚ",49.942071,14.807184
Černíky,50.102233,14.819713
Černínova,50.088964,14.461704
Černý Most,50.10893,14.577389
Černý kůň,50.022642,14.404118
Čertousy,50.122523,14.635316
Čertův vršek,50.117236,14.474052
Červený Vrch,50.096829,14.352641
Červený dvůr,50.083718,14.478146
Červený Újezd,50.068976,14.165222
"Červený Újezd,U Náprstků",50.065656,14.165186
"Červený Újezd,rozc.",50.059083,14.166394
Červeňanského,50.03896,14.335209
Českobrodská,50.091814,14.532963
Českolipská,50.126428,14.501783
Českomoravská,50.105997,14.492146
"Český Brod,Jana Kouly",50.073231,14.863351
"Český Brod,Jungmannova",50.072243,14.858255
"Český Brod,Kollárova",50.074935,14.857802
"Český Brod,Liblice,Bylanská",50.071634,14.884504
"Český Brod,Liblice,SEŠ",50.076278,14.879918
"Český Brod,Liblice,obec",50.074682,14.882791
"Český Brod,Liblice,vodárna",50.078414,14.876646
"Český Brod,Na Bulánce",50.071982,14.856445
"Český Brod,U vodárny",50.091081,14.86477
"Český Brod,Zahrady",50.057881,14.846846
"Český Brod,Zborovská",50.07787,14.863984
"Český Brod,muzeum",50.074697,14.853792
"Český Brod,nem.",50.073304,14.85225
"Český Brod,sídliště",50.069601,14.852301
"Český Brod,Štolmíř",50.085945,14.842095
"Český Brod,žel.st.",50.076199,14.865606
Čestlice,50.001727,14.58388
"Čestlice,Albert hypermarket",50.00456,14.574768
"Čestlice,Asbis",50.00038,14.577521
"Čestlice,Kika-Aquapalace",50.00759,14.573565
"Čestlice,Lipová",49.997091,14.584924
"Čestlice,Polní",50.003434,14.5795
"Čestlice,Rehau",49.996756,14.582991
"Čestlice,V Oblouku",50.006267,14.571804
Čimice,50.14081,14.430658
Čimický háj,50.127329,14.435608
Čisovice,49.86355,14.315699
"Čisovice,Bojov",49.87163,14.348409
"Čisovice,Bojov,višňovka",49.866815,14.339019
"Čisovice,Bojov,žel.st.",49.88045,14.348129
"Čisovice,Pod Horou",49.86348,14.311554
"Čisovice,u školy",49.864348,14.321096
"Čisovice,žel.st.",49.857724,14.319092
Čím,49.779792,14.37678
"Čím,Hrdlička",49.783113,14.385638
Čínská,50.10898,14.394303
Ďáblice,50.148674,14.486675
Ďáblický hřbitov,50.137589,14.478714
"Řehenice,Babice",49.88121,14.623299
"Řehenice,Dařbože",49.872175,14.610809
"Řehenice,Křiváček",49.86689,14.644139
Řeporyjské náměstí,50.032808,14.312008
Řepský hřbitov,50.072826,14.30755
Řepínská,50.133516,14.430045
Řepčická,50.047932,14.545002
"Řevnice,nám.",49.914437,14.236358
Řezáčovo náměstí,50.100511,14.43663
Řitka,49.894728,14.298566
"Řitka,Bučina",49.889845,14.288759
"Řitka,hl.sil.",49.893028,14.304993
Římská,50.076768,14.435405
Říčanova,50.081388,14.353056
"Říčany,5.května",49.993371,14.66644
"Říčany,Jažlovice",49.963841,14.633955
"Říčany,K žel.st.",49.9992,14.667772
"Říčany,Komenského nám.",49.992057,14.664614
"Říčany,Kuří",49.987662,14.619959
"Říčany,Kuříčko",49.988094,14.637872
"Říčany,Marvánek",49.985221,14.655167
"Říčany,Nádraží",49.996581,14.662195
"Říčany,Olivovna",49.991878,14.691328
"Říčany,Pacov",50.012701,14.673895
"Říčany,Pacov,Horní Pacov",50.013568,14.682122
"Říčany,Pivoňková",49.989611,14.676964
"Říčany,Pod Kavčí Skálou",49.99091,14.674776
"Říčany,Pod lihovarem",49.997241,14.65886
"Říčany,Podhradí",49.991541,14.651395
"Říčany,Rychta",49.994496,14.68315
"Říčany,Spojovací ZŠ",49.998181,14.670402
"Říčany,Strašín",50.003233,14.701942
"Říčany,Strašín,rest.",49.999771,14.70363
"Říčany,U Milána",49.993751,14.658366
"Říčany,U Větrníku",50.001536,14.66295
"Říčany,U lípy",49.990136,14.649885
"Říčany,U nem.",49.996116,14.6778
"Říčany,U podjezdu",50.001566,14.66314
"Říčany,Voděradská",49.983021,14.64757
"Říčany,Voděrádky",49.977361,14.63852
"Říčany,Voděrádky,Pod Mostem",49.979765,14.635389
"Říčany,Voděrádky,U Kapličky",49.978366,14.639265
"Říčany,Wolkerova",49.995251,14.64972
"Říčany,hřbitov",49.988756,14.64408
"Říčany,nám.",49.991656,14.655665
"Říčany,park A.Švehly",49.995161,14.6599
"Říčany,prům.areál Černokostelecká",50.004681,14.65726
"Říčany,prům.zóna Zděbrady",49.967321,14.62093
"Říčany,sídl.Olivovna",49.9913,14.686512
"Říčany,Černokostelecká",50.006346,14.653544
"Říčany,Štefánikova",49.993486,14.660595
Šafránecká,50.075875,14.344733
Šafránkova,50.058606,14.338595
Šatovka,50.117526,14.374883
Šeberov,50.018159,14.510691
Šeberák,50.011726,14.491316
Šedivého,50.07093,14.314698
"Šestajovice,Balkán",50.105923,14.680384
"Šestajovice,Pražská",50.102458,14.675994
"Šestajovice,U Školy",50.111877,14.682433
"Šestajovice,Za Stodolami",50.113282,14.679715
Šimůnkova,50.132634,14.470383
Škola Dolní Počernice,50.088578,14.581315
Škola Dubeč,50.062918,14.590975
Škola Kolovraty,50.011168,14.627599
Škola Lipence,49.960684,14.356224
Škola Nebušice,50.110932,14.330693
Škola Radlice,50.059745,14.39371
Škola Radotín,49.981246,14.36049
Škola Velká Chuchle,50.012016,14.382332
Škola Řepy,50.068826,14.295532
Škola Štěrboholy,50.072216,14.552596
"Škvorec,MŠ",50.050701,14.73175
"Škvorec,Třebohostice",50.037413,14.720324
"Škvorec,Třebohostice,škola",50.038761,14.720559
"Škvorec,nám.",50.046879,14.731117
"Škvorec,rozc.",50.045882,14.73961
"Škvorec,rozc.Zlatá",50.042468,14.715984
Šmukýřka,50.064267,14.370616
Šperlova,50.034234,14.510866
Špitálka,50.110467,14.37815
Špitálská,50.111012,14.505018
Šporkova,50.0874,14.3981
Štefkova,50.079734,14.353032
Štíhlice,50.006064,14.778745
"Štíhlice,Doubravčická",50.008451,14.777705
Štěchovice,49.851797,14.406272
"Štěchovice,Masečín",49.850751,14.381127
"Štěchovice,Masečín,Chrástky",49.853416,14.387894
"Štěchovice,Nad horou",49.849778,14.403108
"Štěchovice,Třebenice",49.824828,14.439768
Štěchovická,50.072094,14.500771
Štěpařská,50.032276,14.373391
Štěpnice,50.127952,14.36774
Štěpničná,50.12794,14.477335
Štěpánská,50.075614,14.423268
Štěrboholy,50.07179,14.55042
"Štětí,Počeplice",50.431574,14.39525
"Štětí,aut.nádr.",50.456324,14.371035
"Štětí,hotelový dům",50.456094,14.382695
"Štětí,sídliště",50.449734,14.37956
Šumavská,50.075347,14.44387
Šumperská,50.135882,14.50861
Švandovo divadlo,50.078394,14.404308
Žabovřesky,49.96513,14.383624
Žabovřeská,49.970284,14.385682
Ždánice,49.96759,14.957701
"Ždánice,U Jánů",49.966536,14.964118
Želivecká,50.059894,14.493986
Želivského,50.078566,14.47411
Želivského (ul. Votická),50.077766,14.47297
Ženské domovy,50.068568,14.40069
Žežulka,50.118534,14.382
Živcová,49.990801,14.368359
Žvahov,50.043986,14.40145
Žákovská,50.125926,14.372224
Žárská,50.105744,14.553378
